order_id,date,seller_id,sku,region,currency,fx_rate_to_rub,vat_pct,price_gross,is_test,qty,is_promo
ORD0000470,24-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,235.79,0,17,1
ORD0000471,25-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,217.86,0,1,1
ORD0000472,26-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,139.29,0,6,0
ORD0001413,26-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,146.25,0,6,1
ORD0001414,26-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,258.67,0,12,1
ORD0000473,27-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,76.61,0,13,0
ORD0001193,27-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,83.57,0,13,0
ORD0001194,27-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,83.57,0,15,0
ORD0000474,28-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,85.8,0,16,1
ORD0000475,29-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,79.58,0,11,1
ORD0001647,29-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,99.59,0,5,0
ORD0001648,29-07-25,S018,SKU0012,TR-IST,TRY,2.89995,0.18,81.17,0,4,0
ORD0000136,22-06-25,S039,SKU0012,RU-MOW,RUB,1,0.2,180.92,1,3,1
ORD0000476,11-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,180.92,1,19,1
ORD0001445,11-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,180.92,1,20,1
ORD0001446,11-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,180.92,1,18,0
ORD0000477,12-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,99.51,1,15,1
ORD0000478,13-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,84.58,1,9,1
ORD0000479,14-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,83.12,1,17,1
ORD0000480,15-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,70.65,1,14,1
ORD0001309,15-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,66.5,1,15,0
ORD0001310,15-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,108.06,1,1,1
ORD0000481,16-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,113.04,1,3,0
ORD0001147,16-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,56.52,1,16,0
ORD0001148,16-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,91.85,1,11,1
ORD0000482,17-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,95.38,1,12,1
ORD0000483,18-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,38.86,1,10,1
ORD0000484,19-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,52.46,1,16,0
ORD0001227,19-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,55.08,1,8,1
ORD0001228,19-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,44.69,1,6,1
ORD0000485,20-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,43.52,1,12,0
ORD0001403,20-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,31.09,1,8,1
ORD0001404,20-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,44.39,1,4,0
ORD0000486,21-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,30.31,1,8,1
ORD0001251,21-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,30.31,1,18,1
ORD0001252,21-07-25,S039,SKU0012,RU-MOW,RUB,1,0.2,30.92,1,5,1
ORD0000109,18-06-25,S012,SKU0013,RU-MOW,RUB,1,0.2,79.57,0,9,0
ORD0001195,18-06-25,S012,SKU0013,RU-MOW,RUB,1,0.2,77.18,0,4,1
ORD0001196,18-06-25,S012,SKU0013,RU-MOW,RUB,1,0.2,79.57,0,17,0
ORD0000154,26-06-25,S012,SKU0013,RU-MOW,RUB,1,0.2,75.04,0,9,0
ORD0000487,20-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,75.04,0,1,1
ORD0001519,20-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,79.54,0,20,0
ORD0001520,20-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,77.29,0,13,1
ORD0000488,21-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,74.8,0,16,1
ORD0000489,22-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,75.1,0,13,1
ORD0000490,23-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,74.9,0,14,0
ORD0000491,24-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,73.4,0,3,1
ORD0000492,25-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,45.51,0,6,1
ORD0000493,26-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,44.14,0,18,1
ORD0001685,26-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,46.35,0,19,1
ORD0001686,26-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,36.41,0,5,1
ORD0000494,27-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,44.44,0,15,0
ORD0000495,28-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,70.62,0,2,0
ORD0001707,28-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,35.31,0,10,1
ORD0001708,28-07-25,S012,SKU0013,RU-MOW,RUB,1,0.2,70.62,0,18,0
ORD0000056,08-06-25,S050,SKU0013,GB-LON,GBP,115.4336,0.2,79.57,0,13,1
ORD0000064,09-06-25,S050,SKU0013,GB-LON,GBP,115.7286,0.2,89.12,0,5,0
ORD0001625,09-06-25,S050,SKU0013,GB-LON,GBP,115.7286,0.2,103.44,0,1,1
ORD0001626,09-06-25,S050,SKU0013,GB-LON,GBP,115.7286,0.2,103.44,0,1,1
ORD0000496,30-06-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,89.12,0,18,1
ORD0000497,01-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,55.25,0,15,0
ORD0000498,02-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,34.26,0,17,1
ORD0000499,03-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,21.24,0,11,1
ORD0001815,03-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,39.4,0,17,1
ORD0001816,03-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,21.66,0,13,1
ORD0000500,04-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,33.98,0,1,1
ORD0001417,04-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,34.66,0,2,0
ORD0001418,04-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,16.99,0,9,0
ORD0000501,05-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,33.98,0,3,1
ORD0001687,05-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,27.61,0,1,0
ORD0001688,05-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,33.98,0,16,1
ORD0000502,06-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,14.87,0,6,0
ORD0000503,07-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,15.14,0,17,0
ORD0001765,07-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,8.92,0,5,1
ORD0001766,07-07-25,S050,SKU0013,GB-LON,GBP,115.5811,0.2,17.1,0,5,0
ORD0000168,27-06-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,427.99,0,6,1
ORD0001703,27-06-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,415.15,0,3,1
ORD0001704,27-06-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,427.99,0,5,0
ORD0000504,14-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,470.79,0,5,1
ORD0000505,15-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,602.61,0,10,1
ORD0000506,16-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,537.38,0,10,1
ORD0000507,17-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,423.71,0,19,0
ORD0001165,17-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,329.55,0,17,1
ORD0001166,17-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,444.9,0,14,1
ORD0000508,18-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,415.44,0,9,0
ORD0000509,19-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,531.76,0,14,0
ORD0001285,19-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,558.35,0,1,1
ORD0001286,19-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,531.76,0,19,1
ORD0000510,20-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,531.76,0,13,1
ORD0001723,20-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,290.81,0,13,1
ORD0001724,20-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,542.4,0,4,1
ORD0000511,21-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,353.12,0,1,0
ORD0000512,22-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,247.18,0,17,1
ORD0000513,23-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,333.69,0,8,1
ORD0001537,23-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,321.33,0,2,1
ORD0001538,23-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,340.36,0,8,0
ORD0000514,24-07-25,S012,SKU0014,BR-SP,BRL,15.9744,0.12,284.48,0,7,1
ORD0000155,26-06-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,436.25,0,2,0
ORD0001239,26-06-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,462.43,0,3,1
ORD0001240,26-06-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,436.25,0,18,1
ORD0000515,19-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,458.06,0,12,1
ORD0000516,20-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,451.29,0,1,1
ORD0000517,21-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,449.29,0,12,1
ORD0000518,22-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,651.47,0,5,1
ORD0001387,22-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,314.5,0,17,1
ORD0001388,22-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,269.57,0,16,0
ORD0000519,23-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,575.09,0,15,1
ORD0000520,24-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,511.05,0,15,0
ORD0000521,25-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,539.15,0,5,1
ORD0000522,26-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,314.5,0,14,1
ORD0000523,27-07-25,S012,SKU0014,EU-DE,EUR,98.01,0.19,377.4,0,2,1
ORD0000027,04-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,444.71,0,11,1
ORD0001611,04-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,458.05,0,19,1
ORD0001612,04-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,444.71,0,7,1
ORD0000524,27-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,422.47,0,6,1
ORD0000525,28-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,427.25,0,2,1
ORD0000526,29-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,359.1,0,6,1
ORD0001645,29-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,549.21,0,18,0
ORD0001646,29-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,253.48,0,2,0
ORD0000527,30-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,357.71,0,18,0
ORD0001433,30-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,412.96,0,15,0
ORD0001434,30-06-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,375.6,0,19,1
ORD0000528,01-07-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,221.78,0,2,1
ORD0000529,02-07-25,S055,SKU0014,EU-DE,EUR,98.1639,0.19,155.25,0,20,0
ORD0000198,30-06-25,S055,SKU0014,RU-MOW,RUB,1,0.2,439.58,0,6,1
ORD0000530,27-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,483.54,0,1,1
ORD0000531,28-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,435.19,0,15,1
ORD0000532,29-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,445.78,0,10,1
ORD0000533,30-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,339.45,0,19,1
ORD0001817,30-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,565.75,0,17,0
ORD0001818,30-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,329.27,0,5,1
ORD0000534,31-07-25,S055,SKU0014,RU-MOW,RUB,1,0.2,339.6,0,4,1
ORD0000535,01-08-25,S055,SKU0014,RU-MOW,RUB,1,0.2,407.34,0,10,0
ORD0001315,01-08-25,S055,SKU0014,RU-MOW,RUB,1,0.2,237.61,0,17,1
ORD0001316,01-08-25,S055,SKU0014,RU-MOW,RUB,1,0.2,203.67,0,10,1
ORD0000153,25-06-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,456.49,0,17,1
ORD0000536,15-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,502.14,0,20,0
ORD0000537,16-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,677.89,0,5,0
ORD0000538,17-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,562.4,0,2,1
ORD0001303,17-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,401.71,0,6,0
ORD0001304,17-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,573.65,0,2,1
ORD0000539,18-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,351.5,0,13,0
ORD0000540,19-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,193.33,0,11,0
ORD0000541,20-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,150.8,0,11,0
ORD0000542,21-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,193.02,0,16,1
ORD0001221,21-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,196.04,0,11,0
ORD0001222,21-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,173.42,0,19,0
ORD0000543,22-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,93.5,0,15,1
ORD0000544,23-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,93.37,0,16,0
ORD0000545,24-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,112.04,0,11,1
ORD0000546,25-07-25,S055,SKU0014,TR-IST,TRY,2.9063,0.18,126.05,0,16,0
ORD0000114,18-06-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1811.55,0,8,1
ORD0000115,18-06-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1674.89,0,4,0
ORD0000547,15-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1674.89,0,8,1
ORD0001521,15-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1775.38,0,4,1
ORD0001522,15-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1674.89,0,3,1
ORD0000548,16-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1672.56,0,3,1
ORD0000549,17-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1036.99,0,18,1
ORD0000550,18-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1032.69,0,19,1
ORD0000551,19-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1038.26,0,19,1
ORD0000552,20-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1394.13,0,5,1
ORD0001241,20-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1352.31,0,18,1
ORD0001242,20-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,826.15,0,10,0
ORD0000553,21-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1215.42,0,6,1
ORD0000554,22-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1157.56,0,1,0
ORD0001369,22-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,619.61,0,5,0
ORD0001370,22-07-25,S040,SKU0015,CN-SH,CNY,12.6465,0.13,1180.71,0,9,1
ORD0000166,26-06-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1808.5,0,12,1
ORD0000555,21-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1718.07,0,14,0
ORD0001265,21-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1821.15,0,2,1
ORD0001266,21-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1769.61,0,17,1
ORD0000556,22-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1740.87,0,14,1
ORD0000557,23-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1777.73,0,13,0
ORD0000558,24-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2061.68,0,9,1
ORD0000559,25-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2199.13,0,15,1
ORD0000560,26-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1877.24,0,15,0
ORD0000561,27-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2491.2,0,11,0
ORD0000562,28-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2491.2,0,16,1
ORD0001341,28-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2541.02,0,17,1
ORD0001342,28-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1202.65,0,4,0
ORD0000563,29-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2107.59,0,1,1
ORD0000564,30-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2844.37,0,8,1
ORD0000565,31-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2303.3,0,17,1
ORD0001631,31-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,2158.83,0,3,0
ORD0001632,31-07-25,S052,SKU0015,AU-SYD,AUD,59.9479,0.1,1314.07,0,20,1
ORD0000012,01-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1923.88,1,15,0
ORD0001335,01-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2039.31,1,15,0
ORD0001336,01-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2039.31,1,14,1
ORD0000566,22-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2116.27,1,14,1
ORD0001811,22-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2179.76,1,2,1
ORD0001812,22-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2116.27,1,13,1
ORD0000567,23-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,2708.83,1,14,1
ORD0000568,24-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1312.09,1,19,0
ORD0001759,24-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1377.69,1,7,1
ORD0001760,24-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1693.02,1,3,0
ORD0000569,25-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,918.46,1,15,1
ORD0000570,26-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1028.68,1,14,1
ORD0001793,26-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,997.82,1,11,1
ORD0001794,26-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1028.68,1,15,1
ORD0000571,27-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,981.2,1,13,0
ORD0001649,27-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1377.69,1,18,1
ORD0001650,27-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1377.69,1,6,1
ORD0000572,28-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,716.4,1,3,1
ORD0000573,29-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,558.79,1,19,1
ORD0001571,29-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,1074.6,1,15,1
ORD0001572,29-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,823.86,1,5,1
ORD0000574,30-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,474.97,1,10,0
ORD0001463,30-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,460.72,1,7,1
ORD0001464,30-06-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,460.72,1,17,0
ORD0000575,01-07-25,S052,SKU0015,CN-SH,CNY,12.6958,0.13,463.46,1,7,1
ORD0000003,01-06-25,S012,SKU0016,GB-LON,GBP,115.6272,0.2,172.62,0,12,1
ORD0001617,01-06-25,S012,SKU0016,GB-LON,GBP,115.6272,0.2,167.44,0,17,1
ORD0001618,01-06-25,S012,SKU0016,GB-LON,GBP,115.6272,0.2,177.8,0,13,1
ORD0000096,16-06-25,S012,SKU0016,GB-LON,GBP,115.8021,0.2,167.08,0,20,1
ORD0001733,16-06-25,S012,SKU0016,GB-LON,GBP,115.8021,0.2,177.1,0,4,1
ORD0001734,16-06-25,S012,SKU0016,GB-LON,GBP,115.8021,0.2,162.07,0,10,1
ORD0000576,05-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,158.73,0,3,1
ORD0000577,06-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,156.45,0,9,1
ORD0000578,07-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,154.44,0,13,0
ORD0001243,07-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,154.44,0,18,1
ORD0001244,07-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,234.67,0,15,1
ORD0000579,08-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,223.94,0,4,1
ORD0000580,09-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,139,0,15,1
ORD0000581,10-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,108.42,0,2,1
ORD0001731,10-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,180.7,0,15,1
ORD0001732,10-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,110.59,0,8,1
ORD0000582,11-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,110.12,0,8,1
ORD0000583,12-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,108.21,0,17,1
ORD0000584,13-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,67.09,0,12,1
ORD0000585,14-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,107.34,0,19,1
ORD0000586,15-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,86.49,0,10,1
ORD0001301,15-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,40.25,0,9,1
ORD0001302,15-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,46.96,0,5,0
ORD0000587,16-07-25,S012,SKU0016,GB-LON,GBP,115.71465,0.2,107.34,0,6,1
ORD0000164,26-06-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,158.38,0,20,1
ORD0001139,26-06-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,158.38,0,2,1
ORD0001140,26-06-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,158.38,0,13,0
ORD0000588,19-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,158.38,0,6,1
ORD0000589,20-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,142.54,0,5,1
ORD0001653,20-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,145.39,0,1,1
ORD0001654,20-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,142.54,0,6,1
ORD0000590,21-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,159.64,0,6,1
ORD0000591,22-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,128.29,0,16,1
ORD0001509,22-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,130.86,0,4,0
ORD0001510,22-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,185.3,0,11,1
ORD0000592,23-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,79.54,0,9,0
ORD0000593,24-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,78.78,0,3,0
ORD0000594,25-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,126.05,0,19,1
ORD0000595,26-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,88.23,0,8,1
ORD0001851,26-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,85.58,0,5,1
ORD0001852,26-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,63.02,0,4,1
ORD0000596,27-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,83.36,0,6,1
ORD0001829,27-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,118.17,0,2,0
ORD0001830,27-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,85.03,0,20,0
ORD0000597,28-07-25,S040,SKU0016,AU-SYD,AUD,59.9479,0.1,55.15,0,11,1
ORD0000122,19-06-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,158.8,0,4,1
ORD0000598,05-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,174.68,0,15,0
ORD0000599,06-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,148.48,0,6,0
ORD0001149,06-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,200.88,0,17,0
ORD0001150,06-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,148.48,0,6,1
ORD0000600,07-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,115.81,0,19,1
ORD0000601,08-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,113.26,0,2,1
ORD0000602,09-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,88.34,0,15,1
ORD0001527,09-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,130.25,0,11,1
ORD0001528,09-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,90.11,0,8,1
ORD0000603,10-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,88.61,0,19,1
ORD0000604,11-07-25,S050,SKU0016,AU-SYD,AUD,59.5366,0.1,75.09,0,13,1
ORD0000157,26-06-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,55.7,0,12,1
ORD0000605,24-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,55.7,0,5,1
ORD0000606,25-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,55.21,0,6,1
ORD0000607,26-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,54.9,0,4,1
ORD0000608,27-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,74.12,0,19,1
ORD0000609,28-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,38.43,0,20,0
